id,book_id,title,describe_title,author,describe_detail,price,price_pure_number,ori_price,ori_price_pure_number,discount,publishing_date,publishing_company,star,comment_num,url,image_url
29,p25291096,Photoshop CS6从入门到精通PS教程（全彩印 高清视频版）,Photoshop CS6从入门到精通PS教程（全彩印 高清视频版）10万册畅销作者全新力作！210个精美案例教学，308集高清视频讲解，手机扫码看视频，跟着书本内容同步学；附赠：7类PS资源库+1198个实用设计素材+10本设计理论及色彩技巧电子书+3部PS速查手册,唯美世界,附赠配套资源及电子书请关注公众号获取【扫描实物书封底以及前言中的二维码】，或加入学习交流群获取【学习交流群号见书本前言中的提示】。 1. 配套视频讲解，手把手教您学习 本书配备了308集教学视频，涵盖全书几乎所有实例和重要知识点，如同老师在身边手把手教您，可以让学习更轻松、更高效！ 2. 二维码扫一扫，随时随地看视频 本书重要知识点和实例均录制了视频，并在书中的相应位置处设置了二维码，通过扫码，可以随时随地在手机上看视频。 3. 内容极为全面，注重学习规律 本书涵盖了Photoshop几乎所有工具、命令常用的相关功能，是市场同类书中内容*全面的图书之一。同时采用 知识点 理论实践 实例练习 综合实例 技术拓展 技巧提示 的模式编写，也符合轻松易学的学习规律。 4. 实例极为丰富（210个），强化动手能力 轻松动手,¥68.80,68.80,¥99.80,99.80,6.9, 2018-07-01,  水利水电出版社,9.0,126,http://product.dangdang.com/25291096.html,images/model/guan/url_none.png
30,p23734636,重构 改善既有代码的设计,重构 改善既有代码的设计世界知名软件开发大师Martin Fowler的不朽经典 生动阐述重构原理和具体做法 普通程序员进阶到编程高手的修炼秘笈,[美]Martin Fowler 著，熊节 译,软件开发的不朽经典 生动阐述重构原理和具体做法 普通程序员进阶到编程高手必须修炼的秘笈 重构，一言以蔽之，就是在不改变外部行为的前提下，有条不紊地改善代码。多年前，正是本书原版的出版，使重构终于从编程高手们的小圈子走出，成为众多普通程序员日常开发工作中不可或缺的一部分。本书也因此成为与《设计模式》齐名的经典著作，被译为中、德、俄、日等众多语言，在世界范围内畅销不衰。 本书凝聚了软件开发社区专家多年摸索而获得的宝贵经验，拥有不因时光流逝而磨灭的价值。今天，无论是重构本身，业界对重构的理解，还是开发工具对重构的支持力度，都与本书*初出版时不可同日而语，但书中所蕴涵的意味和精华，依然值得反复咀嚼，而且往往能够常读常新。,¥47.60,47.60,¥69.00,69.00,6.9, 2015-08-01,  人民邮电出版社,9.0,10790,http://product.dangdang.com/23734636.html,images/model/guan/url_none.png
31,p25188146,Linux就该这么学,Linux就该这么学轻量级Linux入门教程 源自日均访问量近10000次的线上热门Linux培训课程 基于RHEL7编写,刘遄,源自国内阅读人数chao高的同名电子书，通俗易懂，简单好学 bi读的Linux系统与红帽RHCE认证自学图书，30余家行业媒体齐声推荐 基于Linux系统RHEL 7编写，通用于CentOS、Fedora等主流衍生版本 随书配套站点免费提供所需软件工具、在线阅读、扩展资料等多种增值服务 本书基于RHEL 7系统编写，面向零基础读者，从Linux基础知识讲起，然后渐进式地提高内容难度，详细讲解Linux系统中各种服务的工作原理和配置方式，以匹配真实生产环境对运维人员的要求，突显内容的实用性。本书每章都带有大量的图、表、命令示例以及课后习题，旨在增强读者的理解能力并巩固所学知识。 本书的配套站点www.linuxprobe.com还提供了书中用到的软件和大量学习资料，以及答疑服务，为读者切实入门Linux系统保驾护航。,¥54.50,54.50,¥79.00,79.00,6.9, 2017-12-01,  人民邮电出版社,9.0,7440,http://product.dangdang.com/25188146.html,images/model/guan/url_none.png
32,p23967487,谁说菜鸟不会数据分析（入门篇）（纪念版）（全彩）,谁说菜鸟不会数据分析（入门篇）（纪念版）（全彩）EXCEL数据分析就像一本故事书，让你的工作更出彩（数据分析入门必读）,张文霖 编著,几十万读者的口口相传，才有这本畅销小黄书 装帧精美的纪念版进行了细致修订并奉上增值内容 新增配套60分钟高清视频讲解难点。 新增配套20款高质量图表模板，修改就能上手用。 新增配套1款高质量的PPT图表总结模板。 EXCEL数据分析就像一本故事书 专业化图表，让你的工作更出彩 15位业内专家的鼎力推荐 推荐购买： 《PPT设计思维：教你又好又快搞定幻灯片（全彩）》 更多计算机好书请关注： 电子工业出版社当当自营店,¥40.70,40.70,¥59.00,59.00,6.9, 2016-05-01,  电子工业出版社,9.0,24036,http://product.dangdang.com/23967487.html,images/model/guan/url_none.png
33,p23813967,硅谷之谜:《浪潮之巅》续集 文津图书奖得主、《数学之美》《文明之光》《大学之路》作者吴军全新力作！从0到1，创业维艰，,硅谷之谜:《浪潮之巅》续集 文津图书奖得主、《数学之美》《文明之光》《大学之路》作者吴军全新力作！从0到1，创业维艰，《浪潮之巅》姊妹篇！中华优秀出版物奖、文津图书奖得主《数学之美》《文明之光》《大学之路》作者吴军博士全新力作！从0到1，创业维艰，李开复倾情力荐！2016中国书业年度图书,吴军 著,"1. 仔细分析了硅谷的起源和发展，对硅谷的创新力进行了深刻剖析，还原硅谷成功的真相,探求背后的科学基础，揭示为什么硅谷难以复制 2. 《浪潮之巅》姊妹篇，吴军博士回归IT之作，内容上是对《浪潮之巅》的更新和补充，并在理论高度上更上一个台阶 3. 作者吴军，之前出版的《数学之美》、《浪潮之巅》、《文明之光》系列、《大学之路》影响深远，拥有极高的网络人气和读者。 4. 创新工场李开复作长篇序力荐，重磅介绍为什么硅谷难以复制！颠覆了人们对硅谷的一般性认识！",¥42.10,42.10,¥59.00,59.00,7.14, 2016-01-01,  人民邮电出版社,10.0,11087,http://product.dangdang.com/23813967.html,images/model/guan/url_none.png
34,p24214704,算法图解,算法图解【图灵程序设计丛书】像小说一样有趣的算法入门书 代码示例基于Python 熟练掌握算法设计与分析,【美】巴尔加瓦（Aditya Bhargava）,像小说一样有趣的算法入门书。 算法是解决问题的一步步流程，也是计算机科学领域的核心主题。如今程序员*常用的算法已经经过了前人的探索、检验及证明。如果你想搞明白这些算法，又不想被困在繁琐的证明中，本书正是你的不二选择。这本图示丰富、引人入胜的实用指南将让你轻松学会如何在自己的程序中高效使用重要的算法。,¥33.80,33.80,¥49.00,49.00,6.9, 2017-03-01,  人民邮电出版社,9.0,3741,http://product.dangdang.com/24214704.html,images/model/guan/url_none.png
35,p23931418,Spring实战（第4版）,Spring实战（第4版）Spring经典图书 针对spring4进行更新 Java web开发从入门到精通 了解Java Spring技术内幕 进行spring源码深度解析 实践Java编程思想,[美] Craig Walls 沃尔斯,全球有超过100 000的开发者使用本书来学习Spring中文版累计销售超10万册，畅销经典Spring 技术图书，针对Spring 4 全新升级作者Craig Walls，SpringSource的软件开发人员，也是一位畅销书作者。第3版译者继续翻译新版，品质保障！,¥61.40,61.40,¥89.00,89.00,6.9, 2016-04-01,  人民邮电出版社,9.0,8237,http://product.dangdang.com/23931418.html,images/model/guan/url_none.png
36,p22809554,Excel高效办公――数据处理与分析(修订版)(数据排序/筛选/分类汇总/数据透视表/函数与公式/图表等必备知识+ 七,Excel高效办公――数据处理与分析(修订版)(数据排序/筛选/分类汇总/数据透视表/函数与公式/图表等必备知识+ 七专门为市场营销销售运营数据分析和财务会计等人员打造的Excel应用大全 精解Excel函数与公式 数据处理等在工作中的应用 你早该这样玩Excel 赠光盘含视频讲解 和千套高效办公模板,邓芳主编,《Excel高效办公 数据处理与分析(修订版)》由多位Excel应用专家与资深职场人士精心编著，深度呈现Excel强大的数据处理与分析能力！ 《Excel高效办公 数据处理与分析(修订版)》帮助读者轻松处理海量数据，抓住数据底层有价值的规律与信息！ 《Excel高效办公 数据处理与分析(修订版)》配套光盘内容：90分钟数据录入与处理视频讲解，120分钟数据分析经典案例视频讲解，30分钟常用办公设备及办公软件应用视频讲解。 另外赠送1100套Office办公模板、常见问题解答300例、Excel应用技巧 Excel快捷键，公司日常管理工作手册，帮您轻松搞定财务/人力资源/生产/文秘/行政等岗位的制度、工作流程及常用表格。,¥34.30,34.30,¥49.80,49.80,6.89, 2012-07-01,  人民邮电出版社,9.0,27008,http://product.dangdang.com/22809554.html,images/model/guan/url_none.png
37,p23254747,机器学习实战【python基础教程指南，python核心编程实例指导，对wxpython数据库充分的讲解，不可错过的编,机器学习实战【python基础教程指南，python核心编程实例指导，对wxpython数据库充分的讲解，不可错过的编【图灵程序设计丛书】人工智能开发图书 深度学习实践应用 利用Python阐述机器学习算法 配合日常用例 强劲实战导向 程序员人手常备,[美]哈林顿,介绍并实现机器学习的主流算法 面向日常任务的高效实战内容 《机器学习实战》没有从理论角度来揭示机器学习算法背后的数学原理，而是通过 原理简述 问题实例 实际代码 运行效果 来介绍每一个算法。学习计算机的人都知道，计算机是一门实践学科，没有真正实现运行，很难真正理解算法的精髓。这本书的好处就是边学边用，非常适合于急需迈进机器学习领域的人员学习。实际上，即使对于那些对机器学习有所了解的人来说，通过代码实现也能进一步加深对机器学习算法的理解。 《机器学习实战》的代码采用Python语言编写。Python代码简单优雅、易于上手，科学计算软件包众多，已经成为不少大学和研究机构进行计算机教学和科学计算的语言。相信Python编写的机器学习代码也能让读者尽快领略到这门学科的精妙之处。,¥47.60,47.60,¥69.00,69.00,6.9, 2013-06-01,  人民邮电出版社,9.0,15032,http://product.dangdang.com/23254747.html,images/model/guan/url_none.png
38,p23640352,编程珠玑（第2版・修订版）,编程珠玑（第2版・修订版）20余年畅销不衰计算机科学的不朽经典 伟大的计算机科学著作之一 程序员推选的心爱计算机图书 讲解如何正确选择和高效地实现算法 基于C和C++语言编写,[美]乔恩・本特利（Jon Bentley） 著,历*伟大的计算机科学著作之一 融深邃思想、实战技术与趣味轶事于一炉的奇书 带你真正领略计算机科学之美 多年以来，当程序员们推选出*心爱的计算机图书时，《编程珠玑》总是位于前列。正如自然界里珍珠出自细沙对牡蛎的磨砺，计算机科学大师Jon Bentley以其独有的洞察力和创造力，从磨砺程序员的实际问题中凝结出一篇篇不朽的编程 珠玑 ，成为世界计算机界名刊《ACM通讯》历*受欢迎的专栏，*终结集为两部不朽的计算机科学经典名著，影响和激励着一代又一代程序员和计算机科学工作者。本书为*卷，主要讨论计算机科学中*本质的问题：如何正确选择和高效地实现算法。 在书中，作者选取许多具有典型意义的复杂编程和算法问题，生动描绘了历史上众大师们在探索解决方案中发生的轶事、走过的弯路和不断精益求精的历程，引导读者像真正的程序员和软,¥26.90,26.90,¥39.00,39.00,6.9, 2015-01-01,  人民邮电出版社,9.0,9426,http://product.dangdang.com/23640352.html,images/model/guan/url_none.png
